letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
NIL 7,0.430434632,0.409748503,0.418022907,0.370116605,0.289218361,0.420066042,0.269766515,0.305346199,0.232061931,0.130855981,0.292602868,1.234839571,0.572261196,0.254076356,1.805646585,0.229091416,0.572261196,0.259741705,1.910004303,1.088427608,0.686962742,0.2342651,0.822052643,0.117041147,0.426939571,0.175805387,0.843843539,0.464584805
NIL 7,0.419336259,0.411130122,0.427804277,0.378895359,0.299000007,0.421894511,0.266661436,0.303169531,0.246387093,0.144854352,0.302577403,1.237165096,0.585651607,0.26002152,1.820692476,0.227660423,0.585651607,0.256374961,1.931994828,1.120797587,0.703865633,0.239746698,0.811557919,0.119779808,0.436210695,0.17991908,0.834653426,0.469477257
NIL 7,0.41149614,0.391274312,0.409813982,0.36252194,0.281238457,0.412648646,0.270917109,0.306789307,0.251581647,0.15126899,0.291638654,1.202456973,0.586893078,0.244444357,1.786651906,0.230817935,0.586893078,0.260352527,1.916056343,1.113380714,0.720384243,0.224752692,0.80372374,0.114940395,0.411601047,0.167262843,0.818573781,0.453806969
NIL 7,0.436518935,0.408943244,0.417622052,0.369428967,0.286596813,0.434563057,0.265819434,0.312634476,0.255849781,0.144854352,0.300943042,1.244968352,0.580190687,0.26002152,1.817661046,0.234451954,0.580190687,0.265819434,1.939175526,1.139207671,0.697723805,0.239746698,0.800432541,0.123102528,0.450171337,0.17991908,0.834169834,0.465930365
NIL 7,0.418548843,0.398765291,0.417587274,0.36861411,0.286058651,0.42647761,0.266160708,0.302600249,0.264814754,0.155880504,0.300229202,1.196631864,0.621369211,0.25953326,1.808329446,0.207290733,0.621369211,0.255893548,1.917076716,1.134905914,0.721117688,0.246468717,0.782262721,0.131646165,0.41554999,0.179581233,0.813720119,0.427419178
NIL 7,0.419156598,0.39416085,0.412837293,0.355838588,0.28331323,0.420409061,0.272915739,0.290188911,0.271628393,0.16348166,0.293790152,1.17605506,0.627950449,0.258910603,1.793882974,0.211813726,0.627950449,0.2627739,1.898677755,1.133136929,0.723400856,0.225441111,0.765596107,0.113108579,0.411561788,0.168756612,0.797659123,0.412837293
NIL 7,0.430908953,0.415356618,0.424777294,0.349426259,0.285409225,0.425509398,0.266725946,0.292335774,0.274124987,0.172084751,0.295211525,1.210080676,0.607424056,0.258944054,1.804224084,0.220149915,0.607424056,0.265556456,1.908721878,1.152837858,0.699234162,0.228085776,0.756592487,0.105432687,0.456269015,0.169743352,0.793033249,0.452845359
NIL 7,0.439824519,0.420243335,0.429774846,0.372226506,0.288767097,0.435142635,0.27816945,0.30531627,0.277350098,0.1647055,0.299445702,1.210822086,0.627470085,0.252614909,1.822531314,0.215891205,0.627470085,0.258316386,1.931178202,1.154950162,0.720402962,0.239290409,0.776591997,0.108785659,0.435142635,0.191061048,0.792833169,0.448534761
NIL 7,0.438890382,0.395883436,0.414693345,0.358270031,0.283862578,0.427015212,0.267793765,0.292020766,0.26429522,0.162530298,0.299069265,1.215244597,0.585405941,0.258530552,1.786642913,0.186884943,0.585405941,0.254904902,1.891292641,1.118975116,0.676055974,0.227721551,0.773932634,0.105264324,0.44371129,0.169733623,0.810576308,0.439193239
NIL 7,0.430908953,0.405936385,0.424777294,0.359462075,0.283533569,0.439187576,0.276064575,0.30176596,0.274124987,0.164691123,0.295963657,1.204002514,0.629283896,0.268222083,1.813197015,0.213380757,0.629283896,0.264717943,1.919917369,1.155034219,0.716011382,0.227108959,0.765879762,0.10200306,0.439187576,0.1700051,0.812365527,0.417705094
NIL 7,0.427909067,0.408175069,0.417084917,0.342080939,0.275265621,0.429477845,0.266661436,0.293704875,0.256374961,0.156173762,0.305379788,1.201721923,0.627273483,0.26002152,1.811731458,0.235215643,0.627273483,0.266661436,1.912823898,1.134949231,0.711468363,0.228053959,0.778395971,0.102427495,0.425386987,0.161258501,0.825199424,0.407625486
NIL 7,0.431523385,0.415948875,0.425068389,0.342062926,0.284722003,0.430695919,0.277906071,0.292752615,0.265095404,0.153731203,0.291684449,1.198448713,0.625564937,0.259313282,1.806796724,0.207115035,0.625564937,0.265935112,1.904197956,1.154481688,0.70574966,0.227432793,0.750100323,0.113716397,0.448945175,0.17024751,0.81412659,0.410010299
NIL 7,0.429716738,0.422693867,0.441555715,0.356245749,0.29811837,0.44030248,0.279791518,0.307096636,0.278967388,0.165665934,0.306195617,1.200862341,0.661829322,0.263518284,1.839428183,0.237604859,0.661829322,0.278967388,1.966775984,1.217882657,0.766120424,0.250253141,0.749408805,0.130530183,0.451762273,0.182591,0.815951215,0.416658992
NIL 7,0.429792941,0.41833539,0.41833539,0.351479559,0.28519967,0.430211435,0.277686787,0.303539198,0.276550385,0.163746843,0.288493259,1.194507857,0.649538533,0.258906492,1.826784701,0.208035448,0.649538533,0.266273479,1.923964026,1.164103803,0.729466688,0.228443497,0.761038378,0.110620154,0.435201971,0.171004085,0.807168263,0.421335785
NIL 7,0.419782398,0.413453657,0.422807332,0.33866654,0.291226367,0.42301515,0.274446342,0.290622162,0.253816016,0.125076879,0.310506252,1.200903451,0.638389276,0.265162453,1.820277959,0.206460942,0.638389276,0.263166221,1.903568177,1.141431197,0.702680502,0.216436569,0.763062264,0.140623627,0.439122153,0.140935777,0.864323852,0.371818844
NIL 7,0.439592357,0.415891527,0.424777294,0.340663439,0.293701482,0.432659576,0.276064575,0.30176596,0.274124987,0.15351231,0.292943541,1.191044096,0.672789432,0.276064575,1.836975108,0.19440827,0.672789432,0.254789602,1.914792293,1.168772581,0.725389149,0.228085776,0.747308792,0.11355448,0.443920446,0.1700051,0.822374962,0.388015209
NIL 7,0.427744433,0.394938179,0.41357952,0.346354506,0.28331323,0.433644635,0.272915739,0.290188911,0.272915739,0.1695337,0.280515774,1.182964131,0.641001779,0.266252307,1.80869594,0.212227021,0.641001779,0.263606256,1.900730393,1.137459243,0.717868188,0.226410754,0.763705248,0.109566907,0.420513264,0.177857719,0.787710103,0.428665304
NIL 7,0.4290249,0.393648138,0.411190373,0.335176082,0.281676599,0.41994452,0.28059826,0.288512561,0.271339171,0.169834199,0.291350702,1.178300999,0.649949193,0.264714233,1.813094185,0.20496226,0.649949193,0.26125592,1.893962508,1.15348719,0.715720887,0.234340666,0.741050254,0.108535669,0.438608769,0.176830279,0.78376776,0.42618901
NIL 7,0.429840359,0.405126057,0.423617113,0.355073925,0.294633469,0.40812386,0.270763766,0.291663298,0.25349108,0.151899882,0.28379541,1.157437008,0.668984506,0.25349108,1.814228099,0.199695022,0.668984506,0.261438371,1.925201198,1.147881393,0.767765927,0.236245484,0.778520974,0.121663123,0.381208581,0.168219439,0.825423204,0.377536408
NIL 7,0.416086673,0.398937858,0.423125208,0.347081965,0.286408712,0.413680369,0.273785322,0.276054927,0.246438863,0.139526177,0.273785322,1.130466015,0.705870322,0.237849489,1.814023758,0.188036531,0.705870322,0.228210138,1.879325294,1.090421158,0.749930668,0.239938983,0.789753431,0.147073504,0.340792851,0.173540982,0.841567747,0.336369973
NIL 7,0.407265253,0.405735133,0.423732047,0.34653463,0.287547727,0.404199222,0.273353574,0.284648987,0.246050238,0.13930615,0.278016337,1.115416182,0.723110896,0.238345878,1.81836068,0.173983792,0.723110896,0.23694999,1.902630631,1.117496076,0.78908628,0.239560608,0.786348948,0.142542838,0.329104597,0.173267315,0.830511616,0.329985399
NIL 7,0.412531273,0.388812183,0.416690057,0.341363431,0.291566162,0.402195435,0.269257868,0.279918414,0.251389594,0.14440122,0.276603948,1.134191451,0.666559726,0.23352783,1.786144444,0.172027299,0.666559726,0.233012126,1.878518433,1.093143865,0.744805844,0.2267322,0.786290829,0.140173924,0.348340244,0.170387791,0.82700433,0.355518573
NIL 7,0.405603589,0.404079713,0.422003198,0.345120751,0.293747741,0.409237741,0.272238277,0.282470214,0.245549344,0.129856509,0.281741257,1.121844097,0.717184683,0.246385402,1.817380195,0.186092058,0.717184683,0.235808871,1.8948678,1.098916289,0.774373631,0.228365987,0.796316683,0.146242454,0.325621633,0.172560375,0.846585155,0.315876409
NIL 7,0.413124312,0.412428899,0.420112735,0.353654864,0.294847633,0.417468951,0.271836086,0.292052806,0.253734512,0.138532809,0.284225362,1.139963208,0.706671701,0.246021405,1.828405232,0.192110441,0.706671701,0.244516673,1.915803391,1.114645317,0.776352287,0.229283988,0.801714312,0.138236482,0.338366549,0.163262482,0.854357658,0.328153527
NIL 7,0.404581192,0.397683565,0.425545651,0.349718905,0.300372693,0.410973076,0.268810719,0.288802439,0.251389594,0.136991025,0.285731471,1.12085488,0.698806884,0.243283339,1.802859048,0.183749106,0.698806884,0.23283997,1.890689099,1.098924444,0.770371216,0.2267322,0.79279173,0.129156377,0.328553969,0.170387791,0.845655681,0.317632189
NIL 7,0.397119418,0.403130003,0.41317599,0.337901723,0.287603303,0.402738614,0.258127622,0.276561672,0.239920609,0.129292715,0.288151119,1.104891563,0.708221038,0.242373013,1.794984163,0.158101415,0.708221038,0.21330156,1.8504657,1.05636751,0.74696463,0.224820102,0.79473508,0.135545182,0.310160181,0.159837483,0.84657254,0.296778689
NIL 7,0.403452616,0.404242152,0.414176831,0.348657963,0.297993824,0.407189279,0.268441021,0.2879263,0.241227101,0.136575436,0.289720251,1.12431725,0.704367743,0.243692859,1.807164344,0.151516842,0.704367743,0.223205389,1.877771633,1.092931746,0.756741984,0.234864682,0.786342163,0.139748678,0.337977479,0.169870886,0.83152321,0.332148819
NIL 7,0.405081273,0.410014982,0.42074048,0.355305387,0.296379882,0.411358982,0.276561672,0.285401523,0.248794602,0.14455365,0.290874726,1.13081454,0.687429657,0.23359265,1.80285218,0.14455365,0.687429657,0.230876364,1.876173869,1.092944499,0.74696463,0.223589165,0.784046898,0.132008611,0.346769624,0.177597203,0.809821824,0.357186786
NIL 7,0.407287149,0.413116937,0.43188945,0.358131638,0.306824204,0.413599044,0.269182368,0.2879263,0.249990036,0.147247903,0.289720251,1.136972408,0.686950621,0.245160411,1.809786953,0.166074409,0.686950621,0.241227101,1.90999135,1.119770517,0.773927471,0.234864682,0.79038664,0.139748678,0.346709178,0.169636096,0.832672782,0.339389647
NIL 7,0.402879426,0.39898866,0.418453517,0.353705027,0.29476889,0.407116325,0.266269236,0.275058403,0.266269236,0.152456934,0.277176984,1.122446491,0.683293684,0.249795174,1.795943049,0.150396611,0.683293684,0.238453013,1.87681223,1.106454463,0.754571642,0.223598077,0.771185711,0.130396909,0.351936491,0.168032518,0.81485506,0.351714798
NIL 7,0.401566093,0.39768801,0.434559011,0.352222148,0.302514325,0.40578918,0.274161749,0.282239343,0.246635634,0.151959945,0.283881875,1.144364424,0.649859163,0.234888088,1.787164187,0.176056065,0.649859163,0.238326855,1.893769224,1.110270464,0.749531689,0.230391409,0.783894449,0.13918454,0.361879805,0.176056065,0.810623,0.387723264
NIL 7,0.415262419,0.395593734,0.421766318,0.350367301,0.292260752,0.405641856,0.272717979,0.289492944,0.254087879,0.144415016,0.281979334,1.132158088,0.670197164,0.230346145,1.786079004,0.192840732,0.670197164,0.236586158,1.894389978,1.108615934,0.762615617,0.22834019,0.785790459,0.125373235,0.346958657,0.175347706,0.818153936,0.337889932
NIL 7,0.403683122,0.408599802,0.428067721,0.354410625,0.295356917,0.401348549,0.275607111,0.292559788,0.24793588,0.145944927,0.28234392,1.128959577,0.692842928,0.24299102,1.813419048,0.169987793,0.692842928,0.239092516,1.91235115,1.124685634,0.783392618,0.231606017,0.788027086,0.131552979,0.34158413,0.17698422,0.815328866,0.359347708
NIL 7,0.402942266,0.40360539,0.422835347,0.358489428,0.2905658,0.396442771,0.273218837,0.280259223,0.253640968,0.161176906,0.289512067,1.140664511,0.656917302,0.233240172,1.788585275,0.155629882,0.656917302,0.236654814,1.880483018,1.091826155,0.73989732,0.22009389,0.788827857,0.133712277,0.351928845,0.166309724,0.796634885,0.383113133
NIL 7,0.402252425,0.416777452,0.435301732,0.352824144,0.303031363,0.394346171,0.266876521,0.291522924,0.247057168,0.153997103,0.284367068,1.142277309,0.678687977,0.249406418,1.815299261,0.181784603,0.678687977,0.247057168,1.918363414,1.129235584,0.77662171,0.23078518,0.789185122,0.126252376,0.35414394,0.167539121,0.823088413,0.363569206
NIL 7,0.405502639,0.406456989,0.425822813,0.352222148,0.292618739,0.409968767,0.266421171,0.290625853,0.255281295,0.145179551,0.283472134,1.119029856,0.696812914,0.250377476,1.803908967,0.174730656,0.696812914,0.238326855,1.900264057,1.114484955,0.781419247,0.221648923,0.785819694,0.142213639,0.333229998,0.167253262,0.819843022,0.339792767
NIL 7,0.394165114,0.415227399,0.434559011,0.352222148,0.292618739,0.407789327,0.275149215,0.291025522,0.255433022,0.145179551,0.280863229,1.127618138,0.696812914,0.241716707,1.812287476,0.176056065,0.696812914,0.246635634,1.919435052,1.135834543,0.792154478,0.221648923,0.783894449,0.129971833,0.343760456,0.167484754,0.829147436,0.33462233
NIL 7,0.401234723,0.401518248,0.429013757,0.348406149,0.289538926,0.401518248,0.272253268,0.287435073,0.244039793,0.137719623,0.289931699,1.132319984,0.67039898,0.247742252,1.795897676,0.197472843,0.67039898,0.253942437,1.903721614,1.10536621,0.77211472,0.218449544,0.798536329,0.121005323,0.333838729,0.165721977,0.840699056,0.32403645
NIL 7,0.404511421,0.400849759,0.427504298,0.347826087,0.288139853,0.41127769,0.264467936,0.286956522,0.234943584,0.126610607,0.292179089,1.129029227,0.672776039,0.247329785,1.787585841,0.190710541,0.672776039,0.244098589,1.888238394,1.088451146,0.759315182,0.218085847,0.79985821,0.140213178,0.329173795,0.156521739,0.853282331,0.316526517
NIL 7,0.413356996,0.406456989,0.432772166,0.352222148,0.300458129,0.409968767,0.275149215,0.290492508,0.237838647,0.119731069,0.281827215,1.119029856,0.704719244,0.250377476,1.812287476,0.193060548,0.704719244,0.238326855,1.902912794,1.103865913,0.783894449,0.229549025,0.799311986,0.144376708,0.320426875,0.158694793,0.87258828,0.299036293
NIL 7,0.415536185,0.408599802,0.43505371,0.354079039,0.293228191,0.409939163,0.267825724,0.292023964,0.247777908,0.120362283,0.292158012,1.135529985,0.681101876,0.25340284,1.808056451,0.194078349,0.681101876,0.248409191,1.911040339,1.116299121,0.775758401,0.221937083,0.794854242,0.145137852,0.34158413,0.15953142,0.868350672,0.319675834
MEDICATION SUPPORT,0.354516989,0.363194751,0.301616823,0.298936768,0.31042083,0.317442545,0.209801799,0.293860671,0.251656513,0.188730798,0.246032194,1.022763993,0.214257388,0.201464199,0.917141023,0.225088428,0.214257388,0.19689685,0.739186094,0.126590649,0.284421749,0.211628363,0.7551549,0.860655437,0.295641301,0.194032743,1.5891955,0.709921688
MEDICATION SUPPORT,0.353590307,0.366828535,0.31771022,0.319349321,0.309609412,0.311738107,0.219482669,0.284780434,0.259051256,0.196382176,0.254305084,1.063589075,0.192081315,0.186565865,0.923076923,0.206574839,0.192081315,0.200590843,0.760905171,0.125152187,0.303248453,0.213860151,0.762960873,0.862451036,0.343605502,0.201801838,1.603359682,0.714476629
MEDICATION SUPPORT,0.365748037,0.368293549,0.30914549,0.321329418,0.306785996,0.321113978,0.228429269,0.299942324,0.256270834,0.195803729,0.247058824,1.06948877,0.212580129,0.184709629,0.905996937,0.200345722,0.212580129,0.184146775,0.750962474,0.142396687,0.318843064,0.202578534,0.769846972,0.853123713,0.350974915,0.201207428,1.604427266,0.712372128
MEDICATION SUPPORT,0.367284889,0.372256176,0.323587253,0.316964712,0.303868348,0.337699999,0.237825747,0.294774436,0.259028161,0.197910465,0.26762002,1.094676805,0.272852578,0.195031614,0.891212124,0.193576133,0.272852578,0.194123217,0.758436711,0.134534559,0.336441486,0.215524458,0.761413903,0.873382474,0.365451589,0.203372304,1.615837377,0.678220489
MEDICATION SUPPORT,0.356342024,0.359207429,0.313938995,0.321834567,0.303868348,0.32456898,0.212883936,0.286009564,0.234532847,0.189702375,0.26762002,1.071173343,0.23558558,0.202501327,0.901387819,0.1984456,0.23558558,0.199865622,0.759042398,0.140950635,0.312132136,0.204758162,0.802375574,0.823938368,0.312923921,0.194123217,1.603252492,0.695868951
MEDICATION SUPPORT,0.362816609,0.381519119,0.328050071,0.325068238,0.313202471,0.33597959,0.223413171,0.297372607,0.251510153,0.199898994,0.282316892,1.091857288,0.240365417,0.196073693,0.912541646,0.205591206,0.240365417,0.19366779,0.758915085,0.136151455,0.332960457,0.214855122,0.767374252,0.86431632,0.364700353,0.196073693,1.61286751,0.690854025
MEDICATION SUPPORT,0.371194812,0.3662377,0.320916964,0.318166982,0.309202728,0.331688973,0.221989724,0.285563606,0.250131775,0.197346189,0.266856991,1.093871729,0.24444622,0.19356974,0.906954191,0.191194561,0.24444622,0.197346189,0.765926389,0.126045714,0.327959018,0.212111321,0.773597717,0.852165648,0.352545352,0.19356974,1.602480503,0.676286771
MEDICATION SUPPORT,0.368949063,0.364861398,0.328718713,0.318119205,0.30341107,0.326210621,0.207177315,0.279009,0.235719093,0.205620219,0.257580404,1.069636512,0.211273473,0.194555225,0.924402933,0.192711058,0.211273473,0.198911479,0.781197774,0.119514325,0.288448262,0.208722795,0.795511261,0.84699322,0.306222661,0.195105076,1.613089225,0.705134515
MEDICATION SUPPORT,0.371194812,0.361990203,0.310224138,0.305198083,0.309202728,0.327422699,0.189161502,0.277194075,0.241989411,0.204002137,0.266856991,1.105538064,0.210113368,0.193024216,0.941524023,0.207588887,0.210113368,0.187481692,0.775050313,0.117382106,0.330840119,0.204174363,0.772506477,0.867535953,0.367483247,0.210280589,1.61462995,0.694290043
MEDICATION SUPPORT,0.380582148,0.358133805,0.304330089,0.299084592,0.29607864,0.325312335,0.227776039,0.290802613,0.249543725,0.195243797,0.253238842,1.030732598,0.23491435,0.19150758,0.90359649,0.195771722,0.23491435,0.18548439,0.759399459,0.116131597,0.274241038,0.212620457,0.75558427,0.865001833,0.291275463,0.199772802,1.591386884,0.687494331
MEDICATION SUPPORT,0.377644245,0.355369192,0.301980814,0.299615834,0.301868616,0.315477012,0.226017722,0.296433178,0.261587814,0.193736613,0.251957109,1.043498389,0.207743066,0.197717326,0.894465064,0.198230656,0.207743066,0.201787406,0.737175816,0.115528713,0.306324482,0.21605605,0.741528488,0.877604525,0.331294578,0.198230656,1.593091454,0.710166208
MEDICATION SUPPORT,0.370985587,0.358374442,0.294969289,0.308406883,0.302720962,0.324343352,0.217137283,0.289372525,0.256283042,0.200836297,0.259190936,1.045565425,0.201513656,0.198275594,0.902895949,0.198447335,0.201513656,0.202357166,0.739257282,0.116733727,0.306412136,0.216666099,0.751868513,0.857377238,0.321176891,0.190565798,1.581558917,0.694590198
MEDICATION SUPPORT,0.366253019,0.347627495,0.308804324,0.306892205,0.305195092,0.320145396,0.208709264,0.28403991,0.260645906,0.202477727,0.247144355,1.078112642,0.197806531,0.199896095,0.914525746,0.189765857,0.197806531,0.202477727,0.771057122,0.10850278,0.308804324,0.218436905,0.757465156,0.889847321,0.358223533,0.200415082,1.612644805,0.748451772
MEDICATION SUPPORT,0.375,0.349733253,0.293693133,0.285514737,0.305608398,0.314164121,0.210378349,0.304565561,0.28190127,0.196296306,0.237974342,1.025205531,0.197015343,0.18517602,0.933484992,0.22593446,0.197015343,0.196296306,0.74094267,0.104006287,0.286009564,0.223417006,0.706506606,0.937415155,0.329755497,0.210378349,1.605213684,0.73249751
MEDICATION SUPPORT,0.390631679,0.322386679,0.285390896,0.285390896,0.30599077,0.309609412,0.225428393,0.312741379,0.288182369,0.193525555,0.231822633,1.027739181,0.200937587,0.176005885,0.910357312,0.207247723,0.200937587,0.178363212,0.743459707,0.093282933,0.284780434,0.213860151,0.717975651,0.92548705,0.322278695,0.209253392,1.596659409,0.743459707
MEDICATION SUPPORT,0.393116754,0.347941179,0.28482404,0.290944504,0.31271421,0.307625238,0.197257461,0.319909318,0.289933399,0.197814949,0.226210048,1.060707758,0.173495187,0.188697598,0.940526433,0.238223856,0.173495187,0.191593383,0.722690647,0.103176194,0.338095827,0.216763168,0.720197462,0.936105741,0.36027708,0.206352389,1.615235625,0.751280629
MEDICATION SUPPORT,0.384502798,0.324716647,0.294158258,0.292238562,0.309208273,0.316168431,0.181922194,0.324716647,0.284957454,0.2,0.242717572,1.055353546,0.168204289,0.181922194,0.942632138,0.240855262,0.168204289,0.192348964,0.722150219,0.10395554,0.333270788,0.22739243,0.710838102,0.942074673,0.364256677,0.208631744,1.6096566,0.75967802
MEDICATION SUPPORT,0.388547839,0.336776859,0.286755163,0.29362136,0.312461202,0.325788891,0.184044363,0.318172612,0.287955259,0.193384337,0.247912582,1.109113419,0.185496003,0.175081952,0.955159906,0.250373313,0.185496003,0.193384337,0.72278317,0.097873787,0.38647135,0.21885244,0.727907295,0.936074637,0.403259005,0.202104037,1.614175841,0.757722649
MEDICATION SUPPORT,0.414017926,0.336511133,0.297094177,0.295392368,0.314345844,0.335356717,0.211365573,0.312737926,0.284559611,0.202750038,0.248629221,1.041227253,0.205599124,0.176137977,0.938544397,0.218048572,0.205599124,0.185781735,0.753079976,0.098464123,0.290761069,0.228640392,0.723506976,0.941720669,0.325855258,0.203323049,1.61531586,0.741716582
MEDICATION SUPPORT,0.398853139,0.327649685,0.296047506,0.296047506,0.304735657,0.338295362,0.203199708,0.303326319,0.293404172,0.20377399,0.269459253,1.066574799,0.220660783,0.185355058,0.929796568,0.212568615,0.220660783,0.194982241,0.74962336,0.100636801,0.318852922,0.237658936,0.708812445,0.959851578,0.365738175,0.203199708,1.615140463,0.742732526
MEDICATION SUPPORT,0.409084536,0.337928371,0.296403255,0.287625984,0.31535369,0.332872973,0.204445854,0.305186502,0.298524236,0.195574056,0.266120629,1.036593852,0.182213865,0.186703091,0.937982263,0.213503153,0.182213865,0.205023658,0.752388416,0.092715773,0.28542403,0.230552758,0.713159319,0.961400136,0.331567351,0.204445854,1.618236958,0.766511208
MEDICATION SUPPORT,0.399224208,0.368255458,0.313577237,0.296374489,0.30782069,0.335617505,0.180310631,0.295434255,0.279250644,0.199363056,0.267176249,1.024035472,0.20370183,0.178538493,0.98679678,0.265983492,0.20370183,0.2098527,0.744881847,0.117268867,0.285861874,0.22852955,0.713764288,0.942420184,0.318606864,0.214720582,1.615947944,0.734024341
MEDICATION SUPPORT,0.380413239,0.352587956,0.317112486,0.314629001,0.298420697,0.325483463,0.203444379,0.294006879,0.274695471,0.201785086,0.256699548,1.078537174,0.19729209,0.181719673,0.932259197,0.214003585,0.19729209,0.195006777,0.753128204,0.121317632,0.325483463,0.218665768,0.734699489,0.900462671,0.375272283,0.208163609,1.607044634,0.721203493
MEDICATION SUPPORT,0.379930142,0.382390536,0.326051454,0.315289244,0.307580472,0.338248701,0.231121961,0.31181982,0.271981693,0.202208528,0.271981693,1.049777672,0.227358307,0.19134236,0.914861747,0.215151213,0.227358307,0.195415995,0.739088988,0.138857,0.312300653,0.216541542,0.736292191,0.901354005,0.34089994,0.208060253,1.61546376,0.713102564
MEDICATION SUPPORT,0.37308592,0.367168091,0.313839161,0.318975255,0.298492408,0.340613866,0.21430506,0.288868839,0.243766344,0.197847528,0.279419612,1.074948711,0.219194778,0.176520456,0.915646667,0.21430506,0.219194778,0.187957971,0.744465436,0.140905812,0.33050687,0.191680273,0.783358677,0.82139999,0.335914078,0.20243693,1.592482162,0.655539634
MEDICATION SUPPORT,0.37339537,0.374251237,0.317853626,0.319971559,0.299424736,0.341677758,0.219231765,0.280292367,0.244673074,0.198465496,0.281810207,1.049672811,0.220686322,0.185695338,0.918506647,0.205851133,0.220686322,0.190234387,0.771054744,0.137262868,0.278766263,0.192278977,0.794801811,0.813370319,0.294999202,0.194667628,1.597456207,0.656017566
MEDICATION SUPPORT,0.377561167,0.366088266,0.322737139,0.338647065,0.289771107,0.349393869,0.227038305,0.299424736,0.252959729,0.192278977,0.288418466,1.046416532,0.268370549,0.193935792,0.891879867,0.203942653,0.268370549,0.196846811,0.7611711,0.155020267,0.287183263,0.190234387,0.822238022,0.794757082,0.260437981,0.203069233,1.609008589,0.643156984
MEDICATION SUPPORT,0.37099898,0.38190731,0.345197198,0.335829426,0.295650561,0.368917762,0.249660619,0.302757971,0.231367317,0.195273024,0.280896751,1.053319305,0.303725251,0.181654783,0.884799487,0.199177012,0.303725251,0.191480954,0.771884401,0.160889585,0.287221431,0.184855994,0.845470269,0.788241294,0.233889106,0.206231299,1.627407879,0.630027626
MEDICATION SUPPORT,0.357555074,0.365154969,0.334583668,0.331545881,0.295102272,0.357453999,0.255742743,0.327046787,0.264084363,0.183515177,0.275862848,1.004434771,0.330125978,0.181734395,0.845514546,0.194229093,0.330125978,0.177509775,0.740822776,0.153257138,0.279635729,0.196264899,0.797163795,0.809399504,0.218564568,0.197183317,1.600751432,0.631151522
MEDICATION SUPPORT,0.359085819,0.37981909,0.325749822,0.322040095,0.292337304,0.368172808,0.236691423,0.299192866,0.225313106,0.202863253,0.2645581,0.981122511,0.298438914,0.178651872,0.874353385,0.19025524,0.298438914,0.183626889,0.755176389,0.15502013,0.248153287,0.183626889,0.828759854,0.795186782,0.159791092,0.201003789,1.6121814,0.666766789
MEDICATION SUPPORT,0.345144141,0.369385908,0.345258182,0.331293129,0.301297616,0.365098056,0.22236215,0.288890975,0.204854093,0.204854093,0.284081515,0.994789987,0.281855572,0.17834943,0.884566602,0.182710695,0.281855572,0.191546403,0.773243608,0.182926029,0.238918646,0.159964172,0.89267373,0.749826109,0.119046682,0.205812705,1.629437489,0.674889581
MEDICATION SUPPORT,0.340776325,0.380649812,0.372488585,0.361433704,0.305390569,0.388745118,0.223588472,0.287703521,0.20900087,0.20900087,0.270071958,1.006860584,0.275331155,0.172954124,0.896596124,0.178320122,0.275331155,0.195423797,0.80590551,0.181056652,0.215183374,0.163202261,0.923078236,0.736402166,0.110503905,0.211340505,1.648957989,0.680590004
MEDICATION SUPPORT,0.363979621,0.375879003,0.362464732,0.346830224,0.317656704,0.378907169,0.247735875,0.328401107,0.276633081,0.203665721,0.288907194,1.015456607,0.292257376,0.165867607,0.891374432,0.204288236,0.292257376,0.196688061,0.754511811,0.139231544,0.273555865,0.209807771,0.783517671,0.878749178,0.24360091,0.214792023,1.658012465,0.674918595
MEDICATION SUPPORT,0.348360176,0.378370165,0.341655711,0.321217222,0.317466218,0.373978024,0.252537719,0.322756611,0.282345753,0.201194286,0.295917423,1.020565077,0.294938718,0.173645701,0.871647114,0.193235458,0.294938718,0.181097667,0.727633589,0.145708258,0.307553268,0.209836584,0.727690354,0.914159577,0.303361315,0.212185574,1.637892885,0.655041138
MEDICATION SUPPORT,0.328159346,0.379068738,0.330995268,0.318609014,0.314888467,0.351593992,0.246067907,0.32902504,0.271057266,0.191029311,0.274187534,1.001056009,0.240049031,0.16327277,0.882249828,0.203991382,0.240049031,0.179627197,0.721725375,0.146757321,0.284658671,0.199560636,0.757386685,0.86381717,0.268042075,0.192723617,1.615840194,0.672768188
MEDICATION SUPPORT,0.35187017,0.374774972,0.334481528,0.318440831,0.30595826,0.375532422,0.24610302,0.319966914,0.261458987,0.202485169,0.268808212,1.014028418,0.310697999,0.16442568,0.872946854,0.194926307,0.310697999,0.179532378,0.747923433,0.137833714,0.28279104,0.194091501,0.785101178,0.863737261,0.235826614,0.210351581,1.64141516,0.661641094
MEDICATION SUPPORT,0.36180283,0.395793331,0.356545177,0.345914227,0.314594909,0.377136261,0.236751984,0.292539569,0.23180575,0.213895005,0.282387127,1.031770011,0.252880402,0.176031601,0.91852653,0.187598329,0.252880402,0.188966014,0.806252391,0.149677765,0.231620527,0.173081142,0.875905418,0.794887095,0.182495811,0.207167698,1.663364397,0.678612571
